second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
1441.0;20;22;16;1.0;1.0;1.0;1.0;0.7200927734375;1664;1.0;1.0;0;0;0;16;3
1442.0;20;22;11;1.0;1.0;1.0;1.0;0.8289794921875;1144;1.0;1.0;0;0;0;27;3
1443.0;20;22;9;1.0;1.0;1.0;1.0;0.302001953125;936;1.0;1.0;0;0;0;36;3
1444.0;20;7;4;1.0;1.0;1.0;1.0;1.197021484375;312;1.0;1.0;0;0;0;4;3
1445.0;20;7;29;1.0;1.0;1.0;1.0;0.719970703125;2262;1.0;1.0;0;0;0;33;3
1446.0;20;7;6;0.6000000238418579;0.6000000238418579;0.059394363313913345;0.059394363313913345;0.06201171875;468;0.6000000238418579;0.6000000238418579;0;0;0;39;3
1446.0;7;26;4;0.4000000059604645;0.4000000059604645;0.940605640411377;0.940605640411377;0.9820556640625;312;0.4000000059604645;0.4000000059604645;0;0;0;4;3
1447.0;7;26;27;1.0;1.0;1.0;1.0;1.1429443359375;2106;1.0;1.0;0;0;0;31;3
1448.0;7;26;28;1.0;1.0;1.0;1.0;0.4359130859375;2184;1.0;1.0;0;0;0;59;3
1449.0;26;9;19;1.0;1.0;1.0;1.0;1.06201171875;1482;1.0;1.0;0;0;0;19;3
1450.0;26;9;26;1.0;1.0;1.0;1.0;1.010009765625;2028;1.0;1.0;0;0;0;45;3
1451.0;26;9;20;1.0;1.0;1.0;1.0;1.1090087890625;1560;1.0;1.0;0;0;0;65;3
1452.0;9;18;5;1.0;0.4545454680919647;1.0;0.9799413084983826;0.489013671875;520;1.0;0.5263158082962036;0;0;0;5;3
1452.0;9;24;6;1.0;0.5454545617103577;1.0;0.020058708265423775;0.010009765625;468;1.0;0.4736842215061188;0;0;0;6;3
1453.0;9;18;18;1.0;1.0;1.0;1.0;1.52197265625;1872;1.0;1.0;0;0;0;23;3
1454.0;9;18;2;1.0;1.0;1.0;1.0;0.0440673828125;208;1.0;1.0;0;0;0;25;3
1455.0;8;17;6;1.0;1.0;1.0;1.0;0.5689697265625;624;1.0;1.0;0;0;0;6;3
1456.0;8;17;12;1.0;1.0;1.0;1.0;0.1280517578125;1248;1.0;1.0;0;0;0;18;3
1464.0;20;22;1;1.0;1.0;1.0;1.0;1.322998046875;78;1.0;1.0;0;0;0;37;3
1465.0;20;22;23;1.0;1.0;1.0;1.0;0.68798828125;1794;1.0;1.0;0;0;0;60;3
1466.0;20;22;18;0.9473684430122375;0.9473684430122375;0.5469070076942444;0.5469070076942444;0.325927734375;1404;0.9473684430122375;0.9473684430122375;0;0;0;78;3
1466.0;22;4;1;0.05263157933950424;0.05263157933950424;0.4530929923057556;0.4530929923057556;0.27001953125;78;0.05263157933950424;0.05263157933950424;0;0;0;1;3
1467.0;22;4;30;1.0;1.0;1.0;1.0;1.2830810546875;2340;1.0;1.0;0;0;0;31;3
1468.0;22;4;21;1.0;1.0;1.0;1.0;0.6190185546875;1638;1.0;1.0;0;0;0;52;3
1469.0;22;4;4;0.5;0.5;0.05678233504295349;0.05678233504295349;0.06591796875;312;0.5;0.5;0;0;0;56;3
1469.0;4;9;4;0.5;0.5;0.9432176947593689;0.9432176947593689;1.094970703125;312;0.5;0.5;0;0;0;4;3
1470.0;4;9;26;1.0;1.0;1.0;1.0;0.6810302734375;2028;1.0;1.0;0;0;0;30;3
1471.0;4;9;20;1.0;1.0;1.0;1.0;1.0810546875;1560;1.0;1.0;0;0;0;50;3
1472.0;4;9;15;0.8333333134651184;0.8333333134651184;0.1336185485124588;0.1336185485124588;0.1639404296875;1170;0.8333333134651184;0.8333333134651184;0;0;0;65;3
1472.0;9;24;3;0.1666666716337204;0.1666666716337204;0.8663814663887024;0.8663814663887024;1.06298828125;234;0.1666666716337204;0.1666666716337204;0;0;0;9;3
1473.0;20;27;5;0.625;0.625;0.834645688533783;0.834645688533783;0.4140625;495;0.6790123581886292;0.6790123581886292;0;0;0;5;3
1473.0;9;24;3;0.375;0.375;0.16535432636737823;0.16535432636737823;0.08203125;234;0.32098764181137085;0.32098764181137085;0;0;0;12;3
1474.0;20;27;15;1.0;1.0;1.0;1.0;1.1119384765625;1485;1.0;1.0;0;0;0;20;3
1475.0;20;27;9;1.0;1.0;1.0;1.0;1.14697265625;891;1.0;1.0;0;0;0;29;3
1476.0;20;27;17;1.0;1.0;1.0;1.0;1.530029296875;1683;1.0;1.0;0;0;0;46;3
1477.0;20;27;7;1.0;1.0;1.0;1.0;1.4119873046875;693;1.0;1.0;0;0;0;53;3
1479.0;1;27;10;1.0;1.0;1.0;1.0;0.81103515625;990;1.0;1.0;0;0;0;10;3
1480.0;1;27;13;1.0;1.0;1.0;1.0;1.22998046875;1287;1.0;1.0;0;0;0;23;3
1481.0;1;27;13;1.0;1.0;1.0;1.0;1.1270751953125;1287;1.0;1.0;0;0;0;36;3
1482.0;1;27;17;1.0;1.0;1.0;1.0;0.8759765625;1683;1.0;1.0;0;0;0;53;3
1483.0;18;24;2;1.0;1.0;1.0;1.0;1.14794921875;208;1.0;1.0;0;0;0;2;3
1484.0;18;24;23;1.0;1.0;1.0;1.0;0.698974609375;2392;1.0;1.0;0;0;0;25;3
1485.0;18;24;13;1.0;1.0;1.0;1.0;0.9930419921875;1352;1.0;1.0;0;0;0;38;3
1486.0;18;24;11;1.0;1.0;1.0;1.0;0.0489501953125;1144;1.0;1.0;0;0;0;49;3
1498.0;15;16;9;1.0;1.0;1.0;1.0;1.1519775390625;936;1.0;1.0;0;0;0;9;3
1499.0;15;16;18;1.0;1.0;1.0;1.0;3.02001953125;1872;1.0;1.0;0;0;0;27;3
